origin_airport;destination_airport_icao;destination_airport_iata;destination_airport_name;destination_airport_shortName;destination_airport_municipalityName;destination_airport_location;destination_airport_countryCode;daily_flights;0;1;2;3;4;5;6;7;8;9
LFPG;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;6.43;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LIPZ;VCE;Venice Marco Polo, Venice;Marco Polo;Venice;{'lat': 45.5053, 'lon': 12.3519};IT;6.14;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LLBG;TLV;Ben Gurion, Tel Aviv Yafo;Ben Gurion;Tel Aviv Yafo;{'lat': 32.0114, 'lon': 34.8867};IL;4.6;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;4.29;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;3.43;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LFBZ;BIQ;Biarritz-Anglet-Bayonne, Biarritz/Anglet/Bayonne;Biarritz-Anglet-Bayonne;Biarritz/Anglet/Bayonne;{'lat': 43.4684, 'lon': -1.523319};FR;3.29;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;GMMX;RAK;Menara, Marrakech;Menara;Marrakech;{'lat': 31.6069, 'lon': -8.036299};MA;3.25;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LIRN;NAP;Naples, Nï¿½poli;Naples;Nï¿½poli;{'lat': 40.886, 'lon': 14.2908};IT;2.86;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;2.43;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;EGGW;LTN;London Luton, London;Luton;London;{'lat': 51.8747, 'lon': -0.368333};GB;2.29;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;1.86;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;EPKK;KRK;John Paul II   Krakï¿½w-Balice, Krakï¿½w;John Paul II   -Balice;Krakï¿½w;{'lat': 50.0777, 'lon': 19.7848};PL;1.57;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;EGPF;GLA;Glasgow, Glasgow;Glasgow;EGPF;{'lat': 55.8719, 'lon': -4.43306};GB;1.14;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;EGAA;BFS;Belfast, Belfast;Belfast;EGAA;{'lat': 54.6575, 'lon': -6.215829};GB;0.86;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;EGGP;LPL;Liverpool John Lennon, Liverpool;John Lennon;Liverpool;{'lat': 53.3336, 'lon': -2.84972};GB;0.86;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LIME;BGY;Orio al Serio, Bergamo;Orio al Serio;Bergamo;{'lat': 45.6739, 'lon': 9.70417};IT;0.71;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LPFR;FAO;Faro, Faro;Faro;LPFR;{'lat': 37.0144, 'lon': -7.965909};PT;0.71;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LCLK;LCA;Larnaca, Larnarca;Larnaca;Larnarca;{'lat': 34.8751, 'lon': 33.6249};CY;0.6;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LICC;CTA;Catania-Fontanarossa, Catania;Fontanarossa;Catania;{'lat': 37.4668, 'lon': 15.066399};IT;0.57;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;GCRR;ACE;Lanzarote, Lanzarote Island;Lanzarote;Lanzarote Island;{'lat': 28.9455, 'lon': -13.605199};ES;0.43;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;GCTS;TFS;Tenerife South, Tenerife Island;Tenerife South;Tenerife Island;{'lat': 28.0445, 'lon': -16.5725};ES;0.43;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;GCFV;FUE;Fuerteventura, Fuerteventura Island;Fuerteventura;Fuerteventura Island;{'lat': 28.4527, 'lon': -13.8638};ES;0.29;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPG;LICJ;PMO;Falconeï¿½Borsellino, Palermo;Falconeï¿½Borsellino;Palermo;{'lat': 38.176, 'lon': 13.090999};IT;0.29;LFPG;CDG;Charles de Gaulle International Airport;Paris;Ile-de-France;FR;49.0127983093;2.5499999523;Europe/Paris;
LFPO;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;LFBO;Toulouse-Blagnac;{'lat': 43.6291, 'lon': 1.363819};FR;23.57;LFPO;ORY;Paris-Orly Airport;Paris;Ile-de-France;FR;48.7252998352;2.3594400883;Europe/Paris;
LFPO;LPFR;FAO;Faro, Faro;LPFR;Faro;{'lat': 37.0144, 'lon': -7.965909};PT;2.0;LFPO;ORY;Paris-Orly Airport;Paris;Ile-de-France;FR;48.7252998352;2.3594400883;Europe/Paris;
LFPO;EGGD;BRS;Bristol, Bristol;EGGD;Bristol;{'lat': 51.3827, 'lon': -2.719089};GB;1.6;LFPO;ORY;Paris-Orly Airport;Paris;Ile-de-France;FR;48.7252998352;2.3594400883;Europe/Paris;
LFPO;LIRP;PSA;Pisa, Pisa;LIRP;Pisa;{'lat': 43.6839, 'lon': 10.3927};IT;0.71;LFPO;ORY;Paris-Orly Airport;Paris;Ile-de-France;FR;48.7252998352;2.3594400883;Europe/Paris;
LFQQ;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;LFBO;Toulouse-Blagnac;{'lat': 43.6291, 'lon': 1.363819};FR;2.57;LFQQ;LIL;Lille-Lesquin Airport;Lille/Lesquin;Hauts-de-France;FR;50.5619010925;3.0894401073;Europe/Paris;
LFRB;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;2.71;LFRB;BES;Brest Bretagne Airport;Brest/Guipavas;Brittany;FR;48.4478988647;-4.4185400009;Europe/Paris;
LFRN;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;2.43;LFRN;RNS;Rennes-Saint-Jacques Airport;Rennes/Saint-Jacques;Brittany;FR;48.0694999695;-1.7347899675;Europe/Paris;
LFRN;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;Toulouse-Blagnac;LFBO;{'lat': 43.6291, 'lon': 1.363819};FR;1.43;LFRN;RNS;Rennes-Saint-Jacques Airport;Rennes/Saint-Jacques;Brittany;FR;48.0694999695;-1.7347899675;Europe/Paris;
LFRN;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;0.86;LFRN;RNS;Rennes-Saint-Jacques Airport;Rennes/Saint-Jacques;Brittany;FR;48.0694999695;-1.7347899675;Europe/Paris;
LFRN;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;0.43;LFRN;RNS;Rennes-Saint-Jacques Airport;Rennes/Saint-Jacques;Brittany;FR;48.0694999695;-1.7347899675;Europe/Paris;
LFRN;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;0.43;LFRN;RNS;Rennes-Saint-Jacques Airport;Rennes/Saint-Jacques;Brittany;FR;48.0694999695;-1.7347899675;Europe/Paris;
LFRN;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;0.43;LFRN;RNS;Rennes-Saint-Jacques Airport;Rennes/Saint-Jacques;Brittany;FR;48.0694999695;-1.7347899675;Europe/Paris;
LFRN;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;0.29;LFRN;RNS;Rennes-Saint-Jacques Airport;Rennes/Saint-Jacques;Brittany;FR;48.0694999695;-1.7347899675;Europe/Paris;
LFRS;LFLL;LYS;Lyon Saint-Exupï¿½ry, Lyon;Saint-Exupï¿½ry;Lyon;{'lat': 45.7264, 'lon': 5.090829};FR;4.86;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;Toulouse-Blagnac;LFBO;{'lat': 43.6291, 'lon': 1.363819};FR;2.71;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;GMMX;RAK;Menara, Marrakech;Menara;Marrakech;{'lat': 31.6069, 'lon': -8.036299};MA;2.0;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;1.86;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;1.3;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LSGG;GVA;Geneva Cointrin, Geneva;Cointrin;Geneva;{'lat': 46.2381, 'lon': 6.10895};CH;1.29;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;1.29;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LIRF;FCO;Leonardo da Vinciï¿½Fiumicino, Rome;Leonardo da Vinciï¿½Fiumicino;Rome;{'lat': 41.8045, 'lon': 12.2508};IT;1.0;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;0.86;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;GCTS;TFS;Tenerife South, Tenerife Island;Tenerife South;Tenerife Island;{'lat': 28.0445, 'lon': -16.5725};ES;0.86;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;0.43;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LPFR;FAO;Faro, Faro;Faro;LPFR;{'lat': 37.0144, 'lon': -7.965909};PT;0.36;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFRS;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.14;LFRS;NTE;Nantes Atlantique Airport;Nantes;Pays-de-la-Loire;FR;47.1531982422;-1.610730052;Europe/Paris;
LFSB;EHAM;AMS;Amsterdam Schiphol, Amsterdam;Schiphol;Amsterdam;{'lat': 52.3086, 'lon': 4.763889};NL;3.86;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;BKPR;PRN;Priï¿½tina, Prishtina;Priï¿½tina;Prishtina;{'lat': 42.5728, 'lon': 21.0358};KS;3.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LEBL;BCN;Barcelona, Barcelona;Barcelona;LEBL;{'lat': 41.2971, 'lon': 2.078459};ES;2.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;2.14;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LPPR;OPO;Francisco de Sï¿½ Carneiro, Porto;Francisco de Sï¿½ Carneiro;Porto;{'lat': 41.2481, 'lon': -8.681389};PT;2.0;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LFMN;NCE;Nice-Cï¿½te d'Azur, Nice;Cï¿½te d'Azur;Nice;{'lat': 43.6584, 'lon': 7.215869};FR;1.59;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;EDDB;BER;Berlin Brandenburg, Berlin;Brandenburg;Berlin;{'lat': 52.35139, 'lon': 13.493889};DE;1.57;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LIRF;FCO;Leonardo da Vinciï¿½Fiumicino, Rome;Leonardo da Vinciï¿½Fiumicino;Rome;{'lat': 41.8045, 'lon': 12.2508};IT;1.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;EDDH;HAM;Hamburg, Hamburg;Hamburg;EDDH;{'lat': 53.6304, 'lon': 9.988229};DE;1.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LEPA;PMI;Palma De Mallorca, Palma De Mallorca;Palma De Mallorca;LEPA;{'lat': 39.5517, 'lon': 2.73881};ES;1.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LHBP;BUD;Budapest Ferenc Liszt, Budapest;Ferenc Liszt;Budapest;{'lat': 47.4369, 'lon': 19.255598};HU;1.14;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LEAL;ALC;Alicante, Alicante;Alicante;LEAL;{'lat': 38.2822, 'lon': -0.558156};ES;1.0;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LPPT;LIS;Lisbon Portela, Lisbon;Portela;Lisbon;{'lat': 38.7813, 'lon': -9.135919};PT;1.0;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LEMG;AGP;Mï¿½laga, Mï¿½laga;Mï¿½laga;LEMG;{'lat': 36.6749, 'lon': -4.49911};ES;1.0;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;GMMX;RAK;Menara, Marrakech;Menara;Marrakech;{'lat': 31.6069, 'lon': -8.036299};MA;1.0;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LFBD;BOD;Bordeaux-Mï¿½rignac, Bordeaux/Mï¿½rignac;Bordeaux-Mï¿½rignac;Bordeaux/Mï¿½rignac;{'lat': 44.8283, 'lon': -0.715556};FR;0.86;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;EKCH;CPH;Copenhagen Kastrup, Copenhagen;Kastrup;Copenhagen;{'lat': 55.6179, 'lon': 12.656};DK;0.71;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LEMD;MAD;Adolfo Suï¿½rez Madridï¿½Barajas, Madrid;Adolfo Suï¿½rez ï¿½Barajas;Madrid;{'lat': 40.4936, 'lon': -3.56676};ES;0.71;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;EGGD;BRS;Bristol, Bristol;Bristol;EGGD;{'lat': 51.3827, 'lon': -2.719089};GB;0.57;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;EGPH;EDI;Edinburgh, Edinburgh;Edinburgh;EGPH;{'lat': 55.95, 'lon': -3.372499};GB;0.57;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LPFR;FAO;Faro, Faro;Faro;LPFR;{'lat': 37.0144, 'lon': -7.965909};PT;0.57;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;HEGN;HRG;Hurghada, Hurghada;Hurghada;HEGN;{'lat': 27.1783, 'lon': 33.7994};EG;0.57;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;0.57;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LFBO;TLS;Toulouse-Blagnac, Toulouse-Blagnac;Toulouse-Blagnac;LFBO;{'lat': 43.6291, 'lon': 1.363819};FR;0.57;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LIPZ;VCE;Venice Marco Polo, Venice;Marco Polo;Venice;{'lat': 45.5053, 'lon': 12.3519};IT;0.57;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LIBR;BDS;Brindisi ï¿½ Salento, Brindisi;ï¿½ Salento;Brindisi;{'lat': 40.6576, 'lon': 17.947};IT;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;GCLP;LPA;Gran Canaria, Gran Canaria Island;Gran Canaria;Gran Canaria Island;{'lat': 27.9319, 'lon': -15.386599};ES;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;GCRR;ACE;Lanzarote, Lanzarote Island;Lanzarote;Lanzarote Island;{'lat': 28.9455, 'lon': -13.605199};ES;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LFRS;NTE;Nantes Atlantique, Nantes;Atlantique;Nantes;{'lat': 47.1532, 'lon': -1.61073};FR;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LIRN;NAP;Naples, Nï¿½poli;Naples;Nï¿½poli;{'lat': 40.886, 'lon': 14.2908};IT;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LKPR;PRG;Ruzyn, Prague;Ruzyn;Prague;{'lat': 50.1008, 'lon': 14.26};CZ;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LEST;SCQ;Santiago de Compostela, Santiago de Compostela;Santiago de Compostela;LEST;{'lat': 42.8963, 'lon': -8.41514};ES;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LLBG;TLV;Ben Gurion, Tel Aviv Yafo;Ben Gurion;Tel Aviv Yafo;{'lat': 32.0114, 'lon': 34.8867};IL;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;GCTS;TFS;Tenerife South, Tenerife Island;Tenerife South;Tenerife Island;{'lat': 28.0445, 'lon': -16.5725};ES;0.43;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;GMAD;AGA;Al Massira, Agadir;Al Massira;Agadir;{'lat': 30.325, 'lon': -9.413069};MA;0.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LGAV;ATH;Eleftherios Venizelos, Athens;Eleftherios Venizelos;Athens;{'lat': 37.9364, 'lon': 23.944498};GR;0.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LIBD;BRI;Bari Karol Wojtya, Bari;Karol Wojtya;Bari;{'lat': 41.1389, 'lon': 16.7606};IT;0.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LICC;CTA;Catania-Fontanarossa, Catania;Fontanarossa;Catania;{'lat': 37.4668, 'lon': 15.066399};IT;0.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;GCFV;FUE;Fuerteventura, Fuerteventura Island;Fuerteventura;Fuerteventura Island;{'lat': 28.4527, 'lon': -13.8638};ES;0.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LFML;MRS;Marseille Provence, Marseille;Provence;Marseille;{'lat': 43.43927, 'lon': 5.221424};FR;0.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LFMT;MPL;Montpellier-Mï¿½diterranï¿½e, Montpellier/Mï¿½diterranï¿½e;Montpellier-Mï¿½diterranï¿½e;Montpellier/Mï¿½diterranï¿½e;{'lat': 43.5762, 'lon': 3.96301};FR;0.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFSB;LICJ;PMO;Falconeï¿½Borsellino, Palermo;Falconeï¿½Borsellino;Palermo;{'lat': 38.176, 'lon': 13.090999};IT;0.29;LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;Bale/Mulhouse;Grand Est;FR;47.5895996094;7.5299100876;Europe/Paris;
LFTH;LFPO;ORY;Paris-Orly, Paris;Orly;Paris;{'lat': 48.7253, 'lon': 2.35944};FR;2.57;LFTH;TLN;Toulon-Hyeres Airport;Toulon/Hyeres/Le Palyvestre;Provence-Alpes-Cote-d'Azur;FR;43.0973014832;6.1460299492;Europe/Paris;
LGAV;LIMC;MXP;Malpensa, Milan;Malpensa;Milan;{'lat': 45.6306, 'lon': 8.72811};IT;3.86;LGAV;ATH;Eleftherios Venizelos International Airport;Athens;Attica;GR;37.9364013672;23.9444999695;Europe/Athens;
LGAV;EGKK;LGW;London Gatwick, London;Gatwick;London;{'lat': 51.1481, 'lon': -0.190277};GB;2.57;LGAV;ATH;Eleftherios Venizelos International Airport;Athens;Attica;GR;37.9364013672;23.9444999695;Europe/Athens;
LGAV;EGCC;MAN;Manchester, Manchester;Manchester;EGCC;{'lat': 53.3537, 'lon': -2.27495};GB;1.14;LGAV;ATH;Eleftherios Venizelos International Airport;Athens;Attica;GR;37.9364013672;23.9444999695;Europe/Athens;
LGAV;LFSB;BSL;Euro Basel-Mulhouse-Freiburg, Bï¿½le/Mulhouse;Euro Basel-Mulhouse-Freiburg;Bï¿½le/Mulhouse;{'lat': 47.5896, 'lon': 7.52991};FR;0.29;LGAV;ATH;Eleftherios Venizelos International Airport;Athens;Attica;GR;37.9364013672;23.9444999695;Europe/Athens;
